,ATM,Total,OK,criticidad
7980,3744,240960.0,Fail,
7981,E633,992920.0,OK,
7982,E634,1354580.0,OK,
7983,9341,1748000.0,OK,
7984,9343,1519900.0,OK,
7985,9345,1391000.0,OK,
7986,9351,1409100.0,OK,
7987,9352,761100.0,OK,
7988,9354,809200.0,OK,
7989,4134,610540.0,OK,
7990,4992,790800.0,OK,
7991,4996,906140.0,OK,
7992,4998,692760.0,OK,
7993,6010,649360.0,OK,
7994,2200,716200.0,OK,
7995,2755,1651900.0,OK,
7996,7618,573400.0,OK,
7997,7620,443240.0,Fail,
7998,C529,1117000.0,OK,
7999,B298,918800.0,OK,
8000,B299,1318900.0,OK,
8001,D398,601440.0,OK,
8002,D399,847260.0,OK,
8003,2202,1685000.0,OK,
8004,2211,1881400.0,OK,
8005,2707,1759400.0,OK,
8006,5422,1044400.0,OK,
8007,7622,836400.0,OK,
8008,7634,669740.0,OK,
8009,9988,497160.0,Fail,
8010,8115,877300.0,OK,
8011,8122,750100.0,OK,
8012,8796,536700.0,OK,
8013,A489,496200.0,Fail,
8014,0638,1169900.0,OK,
8015,0641,1465900.0,OK,
8016,0779,733400.0,OK,
8017,4278,953480.0,OK,
8018,C521,815240.0,OK,
8019,E635,874560.0,OK,
8020,E636,1169100.0,OK,
8021,2217,1657100.0,OK,
8022,2231,951000.0,OK,
8023,2236,971500.0,OK,
8024,2246,1082300.0,OK,
8025,7636,762740.0,OK,
8026,7637,679300.0,OK,
8027,7648,985280.0,OK,
8028,7649,336040.0,Fail,
8029,C659,687240.0,OK,
8030,5363,1148800.0,OK,
8031,5364,1418900.0,OK,
8032,5365,648280.0,OK,
8033,5366,759460.0,OK,
8034,1165,1721100.0,OK,
8035,8881,398960.0,Fail,
8036,E770,862060.0,OK,
8037,E771,454620.0,Fail,
8038,2264,1476000.0,OK,
8039,3043,297860.0,Fail,
8040,4544,1159380.0,OK,
8041,7651,948120.0,OK,
8042,C709,1688900.0,OK,
8043,C710,1650200.0,OK,
8044,3003,271200.0,Fail,
8045,4790,729620.0,OK,
8046,E376,761660.0,OK,
8047,0648,1340700.0,OK,
8048,E638,1046760.0,OK,
8049,E942,854280.0,OK,
8050,8328,1459100.0,OK,
8051,8330,1591700.0,OK,
8052,3793,370940.0,Fail,
8053,8708,319280.0,Fail,
8054,8710,794620.0,OK,
8055,5056,1559500.0,OK,
8056,5088,1022100.0,OK,
8057,6311,994300.0,OK,
8058,6955,725220.0,OK,
8059,6968,899400.0,OK,
8060,2266,750800.0,OK,
8061,2269,1566800.0,OK,
8062,2271,1684100.0,OK,
8063,7652,1180100.0,OK,
8064,7653,683360.0,OK,
8065,C468,1623000.0,OK,
8066,C469,1434200.0,OK,
8067,7721,360980.0,Fail,
8068,D167,958160.0,OK,
8069,E189,665520.0,OK,
8070,E190,1334440.0,OK,
8071,2281,1217800.0,OK,
8072,2285,784700.0,OK,
8073,5728,327700.0,Fail,
8074,7654,279420.0,Fail,
8075,7656,447480.0,Fail,
8076,A155,989980.0,OK,
8077,2697,1838400.0,OK,
8078,C473,961000.0,OK,
8079,C474,1869500.0,OK,
8080,9627,858780.0,OK,
8081,D635,976320.0,OK,
8082,E191,848500.0,OK,
8083,E192,922080.0,OK,
8084,2297,1483000.0,OK,
8085,2299,1801800.0,OK,
8086,4775,1197380.0,OK,
8087,7661,1230700.0,OK,
8088,7678,978480.0,OK,
8089,A908,1549000.0,OK,
8090,A909,1298900.0,OK,
8091,6260,628920.0,OK,
8092,D655,365260.0,Fail,
8093,8204,1760700.0,OK,
8094,8930,568900.0,OK,
8095,2323,1148500.0,OK,
8096,7679,986320.0,OK,
8097,7680,1101540.0,OK,
8098,D109,1142560.0,OK,
8099,9369,1360000.0,OK,
8100,9371,1312400.0,OK,
8101,9372,1554500.0,OK,
8102,6042,430100.0,Fail,
8103,6079,254040.0,Fail,
8104,6346,419420.0,OK,
8105,C368,536700.0,OK,
8106,C370,1954100.0,OK,
8107,5438,464460.0,OK,
8108,6470,1164840.0,OK,
8109,7770,466760.0,Fail,
8110,E117,660620.0,OK,
8111,E118,430100.0,OK,
8112,E119,1257000.0,OK,
8113,1484,758200.0,OK,
8114,1492,1136400.0,OK,
8115,4913,607260.0,OK,
8116,4917,816520.0,OK,
8117,C850,1334240.0,OK,
8118,B339,543500.0,Fail,
8119,B340,442200.0,Fail,
8120,B341,1579000.0,OK,
8121,B342,987700.0,OK,
8122,B343,1480800.0,OK,
8123,B344,1605600.0,OK,
8124,B345,1522900.0,OK,
8125,C882,392180.0,Fail,
8126,D519,814720.0,OK,
8127,D520,870660.0,OK,
8128,D521,714140.0,OK,
8129,D522,495260.0,Fail,
8130,D523,482820.0,Fail,
8131,D524,491420.0,Fail,
8132,8162,664200.0,OK,
8133,8163,767800.0,OK,
8134,8164,1533200.0,OK,
8135,6205,613700.0,OK,
8136,6206,621420.0,OK,
8137,C501,884100.0,OK,
8138,2337,1614900.0,OK,
8139,2413,1540700.0,OK,
8140,2419,1675200.0,OK,
8141,2461,1464700.0,OK,
8142,2572,678520.0,OK,
8143,2577,648260.0,OK,
8144,2591,442320.0,Fail,
8145,2599,614060.0,OK,
8146,9321,354760.0,Fail,
8147,5139,816500.0,OK,
8148,5143,862400.0,OK,
8149,5145,1008400.0,OK,
8150,4875,896600.0,OK,
8151,4880,487460.0,Fail,
8152,4882,604520.0,OK,
8153,4886,749960.0,OK,
8154,0657,1311800.0,OK,
8155,4703,649240.0,OK,
8156,7882,674160.0,OK,
8157,E639,1027860.0,OK,
8158,E640,866640.0,OK,
8159,0036,1365000.0,OK,
8160,0065,1503000.0,OK,
8161,0075,1459900.0,OK,
8162,0091,1349400.0,OK,
8163,0104,1511000.0,OK,
8164,4501,905740.0,OK,
8165,4506,948480.0,OK,
8166,4507,472020.0,OK,
8167,C950,416220.0,Fail,
8168,2305,1776400.0,OK,
8169,2310,1032700.0,OK,
8170,8534,967740.0,OK,
8171,8791,579920.0,OK,
8172,1171,388500.0,Fail,
8173,1173,430300.0,Fail,
8174,1176,282000.0,Fail,
8175,E772,489420.0,Fail,
8176,E773,572420.0,OK,
8177,E774,573200.0,OK,
8178,2324,550300.0,Fail,
8179,2335,993700.0,OK,
8180,2342,1746900.0,OK,
8181,7692,650440.0,OK,
8182,7693,773620.0,OK,
8183,7694,370000.0,Fail,
8184,5095,1415500.0,OK,
8185,6998,702620.0,OK,
8186,7001,481500.0,Fail,
8187,C333,518840.0,Fail,
8188,1366,1559400.0,OK,
8189,4890,565600.0,OK,
8190,4891,394620.0,Fail,
8191,C015,450680.0,OK,
8192,0309,1724100.0,OK,
8193,0324,1696600.0,OK,
8194,0333,1738900.0,OK,
8195,0342,1901100.0,OK,
8196,0392,915300.0,OK,
8197,E987,484640.0,Fail,
8198,E990,1165240.0,OK,
8199,E993,1085980.0,OK,
8200,E996,359220.0,Fail,
8201,9754,1594700.0,OK,
8202,9755,1100800.0,OK,
8203,9756,667500.0,OK,
8204,9764,786600.0,OK,
8205,3190,1040200.0,OK,
8206,A790,1241900.0,OK,
8207,A791,1137900.0,OK,
8208,5494,519980.0,OK,
8209,C091,1338440.0,OK,
8210,D343,645620.0,OK,
8211,9076,1282200.0,OK,
8212,9078,1795400.0,OK,
8213,6387,539560.0,OK,
8214,6388,1006900.0,OK,
8215,9731,1190200.0,OK,
8216,9799,1162800.0,OK,
8217,A132,1035440.0,OK,
8218,A283,618900.0,OK,
8219,2487,906900.0,OK,
8220,2488,902500.0,OK,
8221,2526,669320.0,OK,
8222,2529,747140.0,OK,
8223,2530,511040.0,OK,
8224,B809,1717600.0,OK,
8225,B810,1745300.0,OK,
8226,B811,1840000.0,OK,
8227,3648,650340.0,OK,
8228,D915,683080.0,OK,
8229,D916,689160.0,OK,
8230,0980,1725600.0,OK,
8231,A192,1551800.0,OK,
8232,C372,1275600.0,OK,
8233,6300,1090940.0,OK,
8234,E120,793960.0,OK,
8235,E121,694920.0,OK,
8236,C375,520900.0,Fail,
8237,D801,741560.0,OK,
8238,E122,732580.0,OK,
8239,3150,1100800.0,OK,
8240,3246,1827100.0,OK,
8241,3247,1183860.0,OK,
8242,9348,1252880.0,OK,
8243,B734,1237300.0,OK,
8244,B735,1139200.0,OK,
8245,B736,1674300.0,OK,
8246,4614,832640.0,OK,
8247,D869,824520.0,OK,
8248,D870,902960.0,OK,
8249,E878,679100.0,OK,
8250,B578,1329000.0,OK,
8251,B579,2087100.0,OK,
8252,B580,1300500.0,OK,
8253,B581,1727000.0,OK,
8254,B582,489400.0,Fail,
8255,3449,471500.0,OK,
8256,D816,854660.0,OK,
8257,D817,668960.0,OK,
8258,D818,616440.0,OK,
8259,D819,871900.0,OK,
8260,E267,468980.0,Fail,
8261,A840,1309600.0,OK,
8262,C711,1259800.0,OK,
8263,C712,1155700.0,OK,
8264,E378,781780.0,OK,
8265,E810,274640.0,Fail,
8266,E947,701380.0,OK,
8267,8053,1477900.0,OK,
8268,4137,985960.0,OK,
8269,4725,859960.0,OK,
8270,7697,1318150.0,OK,
8271,4349,1165500.0,OK,
8272,4351,780700.0,OK,
8273,7016,859280.0,OK,
8274,7021,444860.0,OK,
8275,A916,1147280.0,OK,
8276,B346,520800.0,OK,
8277,B347,1244800.0,OK,
8278,B348,1324500.0,OK,
8279,B349,706300.0,OK,
8280,B350,758100.0,OK,
8281,A496,569100.0,OK,
8282,D002,1061660.0,OK,
8283,D525,676720.0,OK,
8284,D526,855800.0,OK,
8285,2997,1936500.0,OK,
8286,3336,654020.0,OK,
8287,6389,480440.0,OK,
8288,6390,889020.0,OK,
8289,0586,842000.0,OK,
8290,8332,421600.0,Fail,
8291,8334,1041700.0,OK,
8292,8336,881500.0,OK,
8293,8711,877280.0,OK,
8294,8712,897680.0,OK,
8295,8714,695320.0,OK,
8296,C561,1271780.0,OK,
8297,C579,769740.0,OK,
8298,C608,978620.0,OK,
8299,1081,1378100.0,OK,
8300,B352,1350300.0,OK,
8301,B353,578300.0,OK,
8302,B354,567500.0,OK,
8303,B355,565700.0,OK,
8304,B356,577400.0,OK,
8305,B357,591300.0,OK,
8306,B358,985400.0,OK,
8307,B359,1337100.0,OK,
8308,E268,498380.0,Fail,
8309,E269,490700.0,Fail,
8310,E270,842300.0,OK,
8311,E271,582920.0,OK,
8312,E957,620240.0,OK,
8313,5168,1173700.0,OK,
8314,5169,1205100.0,OK,
8315,5171,1548300.0,OK,
8316,4903,1221180.0,OK,
8317,4904,1287660.0,OK,
8318,7547,1216200.0,OK,
8319,1674,593800.0,OK,
8320,C010,1479500.0,OK,
8321,C011,891300.0,OK,
8322,4804,835080.0,OK,
8323,9961,380120.0,Fail,
8324,9964,721340.0,OK,
8325,D687,654220.0,OK,
8326,3997,835200.0,OK,
8327,4002,1747200.0,OK,
8328,5080,1907400.0,OK,
8329,4227,578080.0,OK,
8330,7828,979680.0,OK,
8331,7841,633520.0,OK,
8332,5367,1413700.0,OK,
8333,5368,1957600.0,OK,
8334,5369,823680.0,OK,
8335,8337,1546700.0,OK,
8336,8338,1226600.0,OK,
8337,8718,406180.0,Fail,
8338,8719,870640.0,OK,
8339,0658,902400.0,Fail,
8340,7921,633200.0,OK,
8341,7923,923320.0,OK,
8342,D455,1232060.0,OK,
8343,1957,1114200.0,OK,
8344,1993,974300.0,OK,
8345,7446,887780.0,OK,
8346,7451,1006880.0,OK,
8347,1232,1715500.0,OK,
8348,0636,452300.0,Fail,
8349,0710,453500.0,Fail,
8350,B360,550200.0,OK,
8351,B361,347800.0,Fail,
8352,B362,1448300.0,OK,
8353,B363,1478100.0,OK,
8354,2854,471620.0,Fail,
8355,D527,714200.0,OK,
8356,D528,576560.0,OK,
8357,B891,984400.0,OK,
8358,B892,735100.0,OK,
8359,B893,626100.0,OK,
8360,B894,580500.0,OK,
8361,B291,587120.0,OK,
8362,D609,484880.0,Fail,
8363,D610,495800.0,Fail,
8364,0659,1673700.0,OK,
8365,0662,1618200.0,OK,
8366,2632,546600.0,Fail,
8367,3713,1357100.0,OK,
8368,E641,874020.0,OK,
8369,E642,642540.0,OK,
8370,B366,1750900.0,OK,
8371,B367,1800800.0,OK,
8372,4252,788760.0,OK,
8373,8468,1324540.0,OK,
8374,E833,494180.0,OK,
8375,E834,1287000.0,OK,
8376,A112,1449100.0,OK,
8377,A114,1552400.0,OK,
8378,A115,1078500.0,OK,
8379,A117,1300000.0,OK,
8380,4471,786660.0,OK,
8381,E539,966480.0,OK,
8382,E540,811680.0,OK,
8383,C384,1829600.0,OK,
8384,C385,713900.0,OK,
8385,9330,849780.0,OK,
8386,E130,666420.0,OK,
8387,E131,697740.0,OK,
8388,2093,1805600.0,OK,
8389,2203,1439400.0,OK,
8390,7600,1369200.0,OK,
8391,7601,701820.0,OK,
8392,A924,820440.0,OK,
8393,2347,444500.0,Fail,
8394,2351,674900.0,OK,
8395,2352,1606300.0,OK,
8396,5680,614000.0,OK,
8397,7699,561660.0,OK,
8398,7700,511700.0,OK,
8399,C514,595460.0,OK,
8400,B365,2010700.0,OK,
8401,B898,1915800.0,OK,
8402,B899,1696900.0,OK,
8403,2848,522560.0,OK,
8404,D705,563580.0,OK,
8405,E272,404580.0,Fail,
8406,1177,1120200.0,OK,
8407,1191,881800.0,OK,
8408,1204,1003800.0,OK,
8409,1205,1807100.0,OK,
8410,2676,712200.0,OK,
8411,2678,653900.0,OK,
8412,2681,1449600.0,OK,
8413,3517,473520.0,Fail,
8414,E775,472480.0,Fail,
8415,E776,466820.0,Fail,
8416,C386,816000.0,OK,
8417,C387,653600.0,OK,
8418,C388,1407100.0,OK,
8419,C389,1687100.0,OK,
8420,D822,855840.0,OK,
8421,E132,644240.0,OK,
8422,E133,821580.0,OK,
8423,0667,1104300.0,OK,
8424,0670,621600.0,OK,
8425,0678,1131100.0,OK,
8426,0694,411100.0,Fail,
8427,2635,487600.0,Fail,
8428,B338,559260.0,OK,
8429,E643,709780.0,OK,
8430,E644,534620.0,OK,
8431,A047,1477500.0,OK,
8432,A048,1072100.0,OK,
8433,2859,721340.0,OK,
8434,6009,911220.0,OK,
8435,E134,607760.0,OK,
8436,E135,771140.0,OK,
8437,1209,1855000.0,OK,
8438,1216,1125100.0,OK,
8439,5682,1184680.0,OK,
8440,E777,644880.0,OK,
8441,E778,387520.0,Fail,
8442,2616,1667700.0,OK,
8443,2618,483400.0,Fail,
8444,A118,1182900.0,OK,
8445,A120,732500.0,OK,
8446,A127,340000.0,Fail,
8447,E541,484000.0,Fail,
8448,1017,1937900.0,OK,
8449,A426,1386640.0,OK,
8450,A447,777060.0,OK,
8451,1830,586800.0,OK,
8452,B368,1414950.0,OK,
8453,B369,1303700.0,OK,
8454,B370,1356000.0,OK,
8455,B371,1191100.0,OK,
8456,B372,1066400.0,OK,
8457,4762,389400.0,Fail,
8458,D529,415320.0,Fail,
8459,D530,518720.0,OK,
8460,A008,735400.0,OK,
8461,A009,916900.0,OK,
8462,A010,740100.0,OK,
8463,A146,576400.0,OK,
8464,4722,378380.0,Fail,
8465,4723,565780.0,OK,
8466,1218,1192600.0,OK,
8467,1221,616600.0,OK,
8468,1226,1993100.0,OK,
8469,4714,576760.0,OK,
8470,E779,784400.0,OK,
8471,E780,767240.0,OK,
8472,5250,1291900.0,OK,
8473,A409,789900.0,OK,
8474,9626,795900.0,OK,
8475,C715,1360600.0,OK,
8476,C716,1405400.0,OK,
8477,C717,769300.0,OK,
8478,6303,846560.0,OK,
8479,7230,602160.0,OK,
8480,B337,116160.0,Fail,
8481,D751,574400.0,OK,
8482,E380,255060.0,Fail,
8483,0581,1419300.0,OK,
8484,4538,478360.0,Fail,
8485,4540,495900.0,OK,
8486,7911,310420.0,Fail,
8487,1320,1110900.0,OK,
8488,2453,693900.0,OK,
8489,3858,928600.0,OK,
8490,6544,1051880.0,OK,
8491,C354,813240.0,OK,
8492,E382,1056180.0,OK,
8493,E383,937260.0,OK,
8494,9625,321000.0,Fail,
8495,8210,816100.0,OK,
8496,8231,1669000.0,OK,
8497,8241,631000.0,OK,
8498,6993,709980.0,OK,
8499,7103,316440.0,Fail,
8500,7121,702620.0,OK,
8501,8329,744760.0,OK,
8502,C394,1740300.0,OK,
8503,C395,1397000.0,OK,
8504,3384,1219600.0,OK,
8505,4097,1210600.0,OK,
8506,E136,1218240.0,OK,
8507,E137,1096400.0,OK,
8508,4011,1309800.0,OK,
8509,5086,1031800.0,OK,
8510,8997,1102300.0,OK,
8511,0184,331400.0,Fail,
8512,A621,550580.0,OK,
8513,B519,519880.0,OK,
8514,9965,2010300.0,OK,
8515,3792,442920.0,Fail,
8516,9966,78900.0,Fail,C
8517,C016,1854400.0,OK,
8518,C017,1743100.0,OK,
8519,C018,1214600.0,OK,
8520,3457,523020.0,OK,
8521,D690,703320.0,OK,
8522,D691,624800.0,OK,
8523,D692,607640.0,OK,
8524,C020,428800.0,Fail,
8525,C021,1575100.0,OK,
8526,D693,510220.0,OK,
8527,D694,602600.0,OK,
8528,D774,950560.0,OK,
8529,0286,1238300.0,OK,
8530,0287,447200.0,Fail,
8531,B123,457040.0,Fail,
8532,D863,706620.0,OK,
8533,D864,789960.0,OK,
8534,C042,1116400.0,OK,
8535,C043,1009200.0,OK,
8536,D706,469580.0,Fail,
8537,D708,469460.0,Fail,
8538,2363,417500.0,Fail,
8539,2364,621300.0,OK,
8540,2366,1587600.0,OK,
8541,8908,469760.0,Fail,
8542,8909,421560.0,Fail,
8543,B373,1206400.0,OK,
8544,B374,1810700.0,OK,
8545,B376,1553000.0,OK,
8546,B377,823000.0,OK,
8547,B378,1985700.0,OK,
8548,C883,526360.0,OK,
8549,D531,520200.0,OK,
8550,D532,566480.0,OK,
8551,D533,538100.0,OK,
8552,C477,1897100.0,OK,
8553,C478,789500.0,OK,
8554,5584,845420.0,OK,
8555,E195,614060.0,OK,
8556,2666,1009600.0,OK,
8557,A236,950600.0,OK,
8558,B380,1204800.0,OK,
8559,B381,965100.0,OK,
8560,B383,822100.0,OK,
8561,B384,929500.0,OK,
8562,B385,795200.0,OK,
8563,D534,637220.0,OK,
8564,D535,574680.0,OK,
8565,D536,693260.0,OK,
8566,D537,744760.0,OK,
8567,D538,860880.0,OK,
8568,3805,505400.0,Fail,
8569,B386,1226650.0,OK,
8570,B387,1849400.0,OK,
8571,B388,1884300.0,OK,
8572,B389,1850800.0,OK,
8573,B390,2255600.0,OK,
8574,B391,1837200.0,OK,
8575,B392,1845900.0,OK,
8576,B393,2055300.0,OK,
8577,B394,1844600.0,OK,
8578,B395,1950800.0,OK,
8579,B396,1849200.0,OK,
8580,D539,634580.0,OK,
8581,D540,554040.0,OK,
8582,D541,435120.0,Fail,
8583,D542,667020.0,OK,
8584,D543,582840.0,OK,
8585,0691,1237100.0,OK,
8586,0696,1245400.0,OK,
8587,6867,877860.0,OK,
8588,C500,784260.0,OK,
8589,E645,1116600.0,OK,
8590,E646,738720.0,OK,
8591,E647,710440.0,OK,
8592,9082,1731100.0,OK,
8593,5754,861700.0,OK,
8594,6393,1082580.0,OK,
8595,6396,947680.0,OK,
8596,1494,1081400.0,OK,
8597,2565,1124100.0,OK,
8598,9758,1927600.0,OK,
8599,2416,1682800.0,OK,
8600,2425,1338800.0,OK,
8601,2552,313160.0,Fail,
8602,2553,866240.0,OK,
8603,3864,173920.0,Fail,
8604,0912,1751500.0,OK,
8605,0913,823600.0,OK,
8606,0914,670100.0,OK,
8607,B813,1059300.0,OK,
8608,B814,1896700.0,OK,
8609,B815,674800.0,OK,
8610,C166,491720.0,Fail,
8611,D788,523600.0,OK,
8612,D917,758340.0,OK,
8613,D918,513880.0,OK,
8614,8618,1524600.0,OK,
8615,9226,1831700.0,OK,
8616,9241,308020.0,Fail,
8617,9279,307860.0,Fail,
8618,9397,502800.0,Fail,
8619,B399,1132300.0,OK,
8620,B400,1583100.0,OK,
8621,B401,1805800.0,OK,
8622,B402,1077500.0,OK,
8623,B403,457850.0,OK,
8624,D544,553980.0,OK,
8625,D545,576980.0,OK,
8626,D546,630140.0,OK,
8627,D547,582560.0,OK,
8628,D548,771320.0,OK,
8629,5025,969800.0,OK,
8630,5032,1590000.0,OK,
8631,5043,1254200.0,OK,
8632,6671,1306440.0,OK,
8633,6674,498540.0,Fail,
8634,6676,1363120.0,OK,
8635,9837,1369920.0,OK,
8636,B404,919900.0,OK,
8637,B405,374700.0,Fail,
8638,B406,356600.0,Fail,
8639,B407,399700.0,Fail,
8640,B408,561700.0,Fail,
8641,B409,498900.0,Fail,
8642,B410,482400.0,Fail,
8643,D549,583360.0,OK,
8644,D550,736500.0,OK,
8645,D551,951460.0,OK,
8646,D552,997320.0,OK,
8647,D553,944080.0,OK,
8648,4384,1243200.0,OK,
8649,7772,504480.0,Fail,
8650,7777,690600.0,OK,
8651,A189,405380.0,OK,
8652,C722,892700.0,OK,
8653,C502,1005420.0,OK,
8654,E384,253940.0,Fail,
8655,2095,772500.0,OK,
8656,B625,1142400.0,OK,
8657,2222,862880.0,OK,
8658,2232,693400.0,OK,
8659,D709,803660.0,OK,
8660,D710,736680.0,OK,
8661,0805,940300.0,OK,
8662,C060,624900.0,OK,
8663,C061,1645300.0,OK,
8664,C062,1685300.0,OK,
8665,C063,1392200.0,OK,
8666,C064,774100.0,OK,
8667,C065,580100.0,Fail,
8668,D723,836320.0,OK,
8669,D724,783800.0,OK,
8670,D725,668560.0,OK,
8671,D726,908420.0,OK,
8672,D727,702240.0,OK,
8673,D728,522720.0,OK,
8674,0596,2273000.0,OK,
8675,0625,1090800.0,OK,
8676,0627,925300.0,OK,
8677,C586,380550.0,OK,
8678,C591,257400.0,Fail,
8679,3295,1295200.0,OK,
8680,B411,1817600.0,OK,
8681,B412,1706300.0,OK,
8682,B413,1431700.0,OK,
8683,B414,984000.0,OK,
8684,B415,1137400.0,OK,
8685,B416,737950.0,OK,
8686,B417,1307400.0,OK,
8687,D554,582980.0,OK,
8688,D555,578880.0,OK,
8689,D556,471400.0,Fail,
8690,D557,423860.0,Fail,
8691,D558,477740.0,Fail,
8692,C397,1274600.0,OK,
8693,C398,970000.0,OK,
8694,C399,1506600.0,OK,
8695,C400,1685700.0,OK,
8696,6829,284320.0,Fail,
8697,E138,1184880.0,OK,
8698,E139,398880.0,Fail,
8699,E140,429920.0,Fail,
8700,A124,839900.0,OK,
8701,A126,1171400.0,OK,
8702,4842,804300.0,OK,
8703,7830,779720.0,OK,
8704,E141,1107060.0,OK,
8705,E142,1186400.0,OK,
8706,C023,1377600.0,OK,
8707,C024,1943400.0,OK,
8708,C025,1786400.0,OK,
8709,C026,1009000.0,OK,
8710,8346,340200.0,Fail,
8711,D695,628440.0,OK,
8712,D696,545620.0,OK,
8713,D697,284260.0,Fail,
8714,0058,833500.0,OK,
8715,9549,1042500.0,OK,
8716,9553,883900.0,OK,
8717,9556,657000.0,OK,
8718,E825,1117860.0,OK,
8719,E826,337140.0,Fail,
8720,0357,1494800.0,OK,
8721,0363,744200.0,OK,
8722,0371,1672700.0,OK,
8723,0372,1170200.0,OK,
8724,6458,557160.0,OK,
8725,6460,698820.0,OK,
8726,7556,474380.0,Fail,
8727,C723,865600.0,OK,
8728,C724,376200.0,Fail,
8729,2940,1476000.0,OK,
8730,B993,627780.0,OK,
8731,E385,1073260.0,OK,
8732,E386,692400.0,OK,
8733,C081,1287400.0,OK,
8734,C082,1136800.0,OK,
8735,3374,549460.0,OK,
8736,D737,912500.0,OK,
8737,D738,677320.0,OK,
8738,0034,261300.0,Fail,
8739,0293,384050.0,Fail,
8740,0298,822250.0,OK,
8741,0301,324200.0,Fail,
8742,E290,753500.0,OK,
8743,E850,738580.0,OK,
8744,E851,974780.0,OK,
8745,C725,1160300.0,OK,
8746,C726,1979500.0,OK,
8747,3856,842460.0,OK,
8748,E387,905200.0,OK,
8749,E388,708980.0,OK,
8750,C075,1723900.0,OK,
8751,C076,612000.0,OK,
8752,C077,1556500.0,OK,
8753,C078,1554100.0,OK,
8754,4664,618540.0,OK,
8755,7691,881740.0,OK,
8756,D735,944140.0,OK,
8757,D736,772500.0,OK,
8758,B556,1896300.0,OK,
8759,B557,1949700.0,OK,
8760,B558,2030100.0,OK,
8761,B559,1737600.0,OK,
8762,B560,974900.0,OK,
8763,B561,1242800.0,OK,
8764,D518,751860.0,OK,
8765,D564,699040.0,OK,
8766,D565,529200.0,OK,
8767,D566,529680.0,OK,
8768,B562,1812200.0,OK,
8769,B563,1289100.0,OK,
8770,D782,500840.0,Fail,
8771,D810,807560.0,OK,
8772,1771,1469200.0,OK,
8773,1773,1040400.0,OK,
8774,0959,513200.0,OK,
8775,4727,1302560.0,OK,
8776,4756,801140.0,OK,
8777,2355,1138200.0,OK,
8778,2357,1155500.0,OK,
8779,7701,611040.0,OK,
8780,7708,542440.0,OK,
8781,E886,850260.0,OK,
8782,A130,1942700.0,OK,
8783,A135,2099800.0,OK,
8784,7162,996020.0,OK,
8785,E543,487640.0,Fail,
8786,9510,1851500.0,OK,
8787,9512,1643200.0,OK,
8788,8910,1232600.0,OK,
8789,8912,1217440.0,OK,
8790,5247,980200.0,OK,
8791,5249,762300.0,OK,
8792,5253,903700.0,OK,
8793,4765,821860.0,OK,
8794,4777,820740.0,OK,
8795,B689,645960.0,OK,
8796,B615,1529600.0,OK,
8797,B616,1678600.0,OK,
8798,4788,340840.0,Fail,
8799,9080,435300.0,OK,
8800,D962,813640.0,OK,
8801,1279,1181500.0,OK,
8802,A138,789600.0,OK,
8803,A141,1916500.0,OK,
8804,4632,902880.0,OK,
8805,E544,646760.0,OK,
8806,0703,1235700.0,OK,
8807,E648,518600.0,OK,
8808,8932,1859500.0,OK,
8809,8934,1863000.0,OK,
8810,8937,1110780.0,OK,
8811,2491,1609900.0,OK,
8812,2492,1113300.0,OK,
8813,2493,1209500.0,OK,
8814,7912,649520.0,OK,
8815,8616,551680.0,OK,
8816,E649,554820.0,OK,
8817,0877,1375500.0,OK,
8818,8439,1446600.0,OK,
8819,5957,1351560.0,OK,
8820,D166,1349600.0,OK,
8821,B419,1768700.0,OK,
8822,B420,923700.0,OK,
8823,D559,1087500.0,OK,
8824,D560,851900.0,OK,
8825,D561,1138840.0,OK,
8826,2365,2119100.0,OK,
8827,2371,1077300.0,OK,
8828,7715,624960.0,OK,
8829,7716,437740.0,OK,
8830,7720,1344980.0,OK,
8831,7725,490300.0,OK,
8832,B421,1960700.0,OK,
8833,B422,1242500.0,OK,
8834,B423,1941400.0,OK,
8835,B424,1124100.0,OK,
8836,3513,833820.0,OK,
8837,D562,1130140.0,OK,
8838,D563,1058800.0,OK,
8839,A212,1844100.0,OK,
8840,A254,2161000.0,OK,
8841,B425,1998800.0,OK,
8842,D200,715080.0,OK,
8843,D853,979640.0,OK,
8844,D854,1176200.0,OK,
8845,C728,1958500.0,OK,
8846,C730,1003000.0,OK,
8847,C731,1476000.0,OK,
8848,2085,1055900.0,OK,
8849,C488,840460.0,OK,
8850,E389,471820.0,Fail,
8851,E390,969560.0,OK,
8852,0708,1523300.0,OK,
8853,0711,433400.0,Fail,
8854,E650,862880.0,OK,
8855,E651,803220.0,OK,
8856,1234,1086400.0,OK,
8857,3249,492720.0,Fail,
8858,A888,459960.0,OK,
8859,E781,392700.0,OK,
8860,E782,574500.0,OK,
8861,0714,730200.0,OK,
8862,5788,244700.0,Fail,
8863,E652,254400.0,Fail,
8864,E653,409620.0,OK,
8865,C028,1514200.0,OK,
8866,C029,1317700.0,OK,
8867,C030,1732400.0,OK,
8868,C031,885850.0,OK,
8869,D656,860660.0,OK,
8870,D698,1146760.0,OK,
8871,D699,767660.0,OK,
8872,8054,571700.0,Fail,
8873,8063,1887000.0,OK,
8874,8069,1908600.0,OK,
8875,8801,1536300.0,OK,
8876,4782,718940.0,OK,
8877,7734,1025080.0,OK,
8878,7735,630920.0,OK,
